Dealer Code Processing;Dealer Name;Long Chassis;Model Description;Vehicle Version;Vehicle Code;Model Year;Color Type;Exterior Color;Interior Color;Physical Status Description;Estimated Production Day;Estimated Production Week;Sales Type;Sales Type Description;Have a Customer;Invoiced?;Dispatchable;Quota Status;Central / Dealer Quota;Production Day;Related Month Availability;Status;Month Number
BA-3-AKD-01;DEALER 3;A2V02MY25L6001995;A2;A2V02;L6;2025;Color;Grey3;IG1a;Loaded for transport;7.11.2025;W45/11/2025;RE;Perakende;YES;Y;N;Bayi Kota;Dealer Quota;6.11.2025;Availability;Sold;Current Month
BA-3-EGE-01;DEALER 2;A3V02MY25M8001996;A3;A3V02;M8;2025;Color;Beige;IG1a;Loaded for transport;12.09.2025;W37/09/2025;RE;Perakende;YES;Y;N;Bayi Kota;Dealer Quota;11.09.2025;Availability;Sold;Current Month
BA-3-EGE-01;DEALER 2;A2V02MY25L6001997;A2;A2V02;L6;2025;Color;Black2;IG1a;Shipped to dealer;17.11.2025;W47/11/2025;RE;Perakende;YES;Y;Y;Bayi Kota;Dealer Quota;14.11.2025;Availability;Sold;Current Month
BA-3-EGE-01;DEALER 2;A2V02MY25L6001998;A2;A2V02;L6;2025;Color;Beige;IG1a;Shipped to dealer;15.11.2025;W46/11/2025;RE;Perakende;YES;Y;Y;Bayi Kota;Dealer Quota;14.11.2025;Availability;Sold;Current Month
BA-3-EGE-01;DEALER 2;A2V02MY25L6001999;A2;A2V02;L6;2025;Color;Grey3;IG1a;Shipped to dealer;16.11.2025;W47/11/2025;F4;Fiat Bireysel Kiralama;YES;Y;Y;FBK Bayi Kota;Dealer Quota;15.11.2025;Availability;Sold;Current Month
BA-3-EGE-01;DEALER 2;B1V02MY25N4002000;B1;B1V02;N4;2025;Bicolor;Blue;IB4c;Shipped to dealer;16.06.2025;W25/06/2025;RE;Perakende;YES;Y;Y;Bayi Kota;Dealer Quota;16.06.2025;Availability;Sold;Current Month
BA-3-EGE-01;DEALER 2;B1V02MY25N4002001;B1;B1V02;N4;2025;Bicolor;Grey2;IB4c;Shipped to dealer;16.06.2025;W25/06/2025;RE;Perakende;YES;Y;Y;Bayi Kota;Dealer Quota;16.06.2025;Availability;Sold;Current Month
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
;;;;;;;;;;;;;;;NO;;;Merkezi Kota;Central;;Following Months;To Be Produced;
